Measurement Date,Total Precipitation,Measurement Units,Precipitation Duration (hr),30-min Maximum Intensity,Measurement Time
5/25/2020,0.16,IN,0.75,0.14,6:15
5/25/2020,0.17,IN,0.5,0.17,6:15
5/25/2020,0.13,IN,0.5,0.13,6:15
5/25/2020,0.05,IN,0.5,0.05,6:15
5/25/2020,0.24,IN,0.75,0.21,6:05
5/25/2020,0.28,IN,0.66,0.26,6:05
5/25/2020,0,IN,0,0,6:05
5/25/2020,0,IN,0,0,6:05
5/25/2020,0.18,IN,0.66,0.16,6:05
5/25/2020,0.13,IN,0.75,0.1,6:05
5/25/2020,0.12,IN,0.66,0.09,6:05
5/25/2020,0.06,IN,0.41,0.06,6:05
5/25/2020,0.11,IN,0.41,0.11,6:05
5/25/2020,0.01,IN,0.08,0.01,6:05
5/25/2020,0.24,IN,0.75,0.21,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:05
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:15
5/24/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:15
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/23/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:15
5/22/2020,0,IN,0,0,6:05
5/22/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:15
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/21/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:15
5/20/2020,0,IN,0,0,6:05
5/20/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:15
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/19/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:05
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:15
5/18/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:05
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:15
5/17/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:05
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/16/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:05
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/15/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:05
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/14/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:05
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/13/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:05
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/12/2020,0,IN,0,0,6:15
5/11/2020,0.02,IN,0.16,0.02,6:05
5/11/2020,0.01,IN,0.08,0.01,6:05
5/11/2020,0.13,IN,0.5,0.12,6:05
5/11/2020,0.04,IN,0.25,0.04,6:05
5/11/2020,0.03,IN,0.25,0.03,6:05
5/11/2020,0.15,IN,0.41,0.14,6:05
5/11/2020,0.02,IN,0.08,0.02,6:05
5/11/2020,0.01,IN,0.08,0.01,6:05
5/11/2020,0.12,IN,0.5,0.06,6:05
5/11/2020,0,IN,0,0,6:05
5/11/2020,0.1,IN,0.41,0.09,6:05
5/11/2020,0.03,IN,0.25,0.02,6:05
5/11/2020,0.04,IN,0.33,0.04,6:05
5/11/2020,0.04,IN,0.33,0.03,6:05
5/11/2020,0.12,IN,0.33,0.12,6:05
5/11/2020,0.18,IN,1,0.15,6:15
5/11/2020,0.03,IN,0.5,0.03,6:15
5/11/2020,0.01,IN,0.25,0.01,6:15
5/11/2020,0.13,IN,0.75,0.12,6:15
5/11/2020,0.06,IN,0.5,0.06,6:15
5/11/2020,0.02,IN,0.16,0.02,6:05
5/11/2020,0.01,IN,0.08,0.01,6:05
5/11/2020,0.13,IN,0.5,0.12,6:05
5/11/2020,0.04,IN,0.25,0.04,6:05
5/11/2020,0.03,IN,0.25,0.03,6:05
5/11/2020,0.15,IN,0.41,0.14,6:05
5/11/2020,0.02,IN,0.08,0.02,6:05
5/11/2020,0.01,IN,0.08,0.01,6:05
5/11/2020,0.12,IN,0.5,0.06,6:05
5/11/2020,0,IN,0,0,6:05
5/11/2020,0.1,IN,0.41,0.09,6:05
5/11/2020,0.03,IN,0.25,0.02,6:05
5/11/2020,0.04,IN,0.33,0.04,6:05
5/11/2020,0.04,IN,0.33,0.03,6:05
5/11/2020,0.12,IN,0.33,0.12,6:05
5/11/2020,0.18,IN,1,0.15,6:15
5/11/2020,0.03,IN,0.5,0.03,6:15
5/11/2020,0.01,IN,0.25,0.01,6:15
5/11/2020,0.13,IN,0.75,0.12,6:15
5/11/2020,0.06,IN,0.5,0.06,6:15
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:05
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/10/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:05
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/9/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:15
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
5/8/2020,0,IN,0,0,6:05
